18788279	502.8	388.7	5193.0
18788280	502.3	388.7	5190.0
18788281	502.3	388.8	5188.0
18788282	502.0	388.8	5188.0
18788283	502.0	388.9	5189.0
18788284	502.2	388.9	5189.0
18788285	502.3	389.0	5189.0
18788286	502.2	389.3	5189.0
18788287	502.2	389.3	5191.0
18788288	502.3	389.4	5191.0
18788289	502.8	389.5	5190.0
18788290	503.0	389.4	5190.0
18788291	503.1	389.4	5185.0
18788292	503.1	389.6	5185.0
18788293	503.1	390.1	5197.0
18788294	504.3	390.2	5197.0
18788295	504.1	391.9	5200.0
18788296	507.6	392.0	5204.0
18788297	511.2	392.6	5202.0
18788298	514.0	394.3	5200.0
18788299	519.5	395.3	5200.0
18788300	526.1	395.4	5218.0
18788301	531.3	398.0	5218.0
18788302	538.9	399.0	5216.0
18788303	546.7	401.6	5215.0
18788304	554.1	404.4	5219.0
18788305	564.4	405.8	5219.0
18788306	571.6	407.1	5220.0
18788307	578.0	408.7	5222.0
18788308	586.9	410.1	5223.0
18788309	592.7	410.6	5225.0
18788310	600.2	410.8	5225.0
18788311	605.8	410.9	5219.0
18788312	608.3	410.0	5219.0
18788313	609.9	410.1	5211.0
18788314	610.1	409.9	5211.0
18788315	610.1	409.9	5208.0
18788316	608.5	410.6	5205.0
18788317	608.5	410.6	5204.0
18788318	606.6	410.9	5203.0
18788319	606.6	411.3	5204.0
18788320	606.5	412.5	5204.0
18788321	606.5	412.5	5189.0
18788322	607.3	413.7	5190.0
18788323	607.9	413.7	5190.0
18788324	607.9	414.2	5190.0
18788325	607.9	414.2	5190.0
18788326	607.9	414.4	5189.0
18788327	607.8	414.4	5189.0
18788328	606.5	414.2	5196.0
18788329	605.6	414.0	5193.0
18788330	602.1	412.9	5193.0
18788331	601.4	412.4	5193.0
18788332	599.4	412.4	5194.0
18788333	597.6	411.1	5194.0
18788334	596.7	411.0	5191.0
18788335	595.4	410.7	5189.0
18788336	595.4	410.7	5186.0
18788337	595.7	410.7	5186.0
18788338	597.5	410.6	5185.0
18788339	597.5	410.4	5185.0
18788340	598.4	410.3	5191.0
18788341	599.4	410.3	5200.0
18788342	601.8	410.6	5200.0
18788343	602.1	410.8	5201.0
18788344	604.3	411.1	5201.0
18788345	604.3	411.1	5201.0
18788346	604.4	411.2	5198.0
18788347	604.6	411.8	5198.0
18788348	605.0	412.1	5188.0
18788349	605.0	412.1	5188.0
18788350	604.9	412.1	5196.0
18788351	604.9	412.4	5196.0
18788352	605.6	412.6	5189.0
18788353	605.6	412.6	5189.0
18788354	606.5	412.6	5189.0
18788355	606.5	412.9	5189.0
18788356	606.5	413.1	5190.0
18788357	606.7	413.3	5190.0
18788358	606.9	413.4	5192.0
18788359	607.2	413.4	5196.0
18788360	607.2	413.3	5196.0
18788361	607.2	413.2	5187.0
18788362	607.3	413.3	5187.0
18788363	607.3	413.5	5188.0
18788364	607.3	413.4	5189.0
18788365	607.3	413.4	5191.0
18788366	607.3	413.6	5193.0
18788367	607.2	413.8	5192.0
18788368	607.1	414.1	5192.0
18788369	607.3	414.1	5192.0
18788370	607.4	414.2	5187.0
18788371	607.8	414.7	5187.0
18788372	607.8	414.7	5189.0
18788373	607.5	414.7	5189.0
18788374	607.5	414.7	5189.0
18788375	607.5	414.7	5190.0
18788376	607.3	414.3	5192.0
18788377	607.4	414.5	5194.0
18788378	607.4	414.7	5193.0
18788379	607.3	415.3	5192.0
18788380	607.0	415.3	5192.0
18788381	607.0	415.0	5194.0
18788382	607.0	415.2	5194.0
18788383	607.0	415.2	5187.0
18788384	607.0	415.2	5187.0
18788385	607.0	415.2	5189.0
18788386	607.3	415.2	5189.0
18788387	607.3	415.3	5189.0
18788388	607.3	415.3	5190.0
18788389	607.3	414.8	5190.0
18788390	607.4	414.8	5191.0
18788391	607.4	414.8	5192.0
18788392	607.2	414.7	5195.0
18788393	607.2	414.7	5199.0
18788394	607.1	415.0	5200.0
18788395	607.2	415.1	5200.0
18788396	607.3	415.1	5194.0
18788397	607.3	415.0	5194.0
18788398	606.7	414.8	5201.0
18788399	606.7	414.8	5201.0
18788400	607.0	415.3	5201.0
18788401	607.3	415.3	5201.0
18788402	607.3	415.2	5200.0
18788403	607.1	415.2	5199.0
18788404	607.3	415.0	5199.0
18788405	607.4	415.0	5197.0
18788406	607.4	415.0	5196.0
18788407	606.6	415.3	5191.0
18788408	606.6	415.1	5191.0
18788409	606.7	415.0	5193.0
18788410	606.9	415.0	5194.0
18788411	606.9	415.0	5194.0
18788412	606.7	414.8	5194.0
18788413	606.7	414.8	5194.0
18788414	606.7	415.1	5194.0
18788415	606.7	415.1	5194.0
18788416	606.8	415.1	5195.0
18788417	606.9	414.9	5195.0
18788418	607.0	414.9	5197.0
18788419	607.2	414.9	5200.0
18788420	607.3	415.0	5204.0
18788421	607.4	415.1	5204.0
18788422	607.4	415.1	5198.0
18788423	607.4	415.5	5197.0
18788424	607.4	415.5	5197.0
18788425	607.3	415.5	5198.0
18788426	607.1	416.1	5198.0
18788427	607.1	415.8	5189.0
18788428	607.1	415.8	5189.0
18788429	606.9	415.8	5197.0
18788430	606.9	415.9	5195.0
18788431	606.9	416.1	5193.0
18788432	606.9	416.1	5193.0
18788433	607.5	416.2	5191.0
18788434	607.5	416.2	5190.0
18788435	607.4	416.8	5189.0
18788436	607.4	416.8	5189.0
18788437	607.3	416.8	5190.0
18788438	607.2	416.0	5187.0
18788439	607.2	416.1	5184.0
18788440	607.2	416.1	5184.0
18788441	607.5	417.0	5185.0
18788442	607.5	417.0	5199.0
18788443	607.1	416.1	5199.0
18788444	607.1	416.1	5196.0
18788445	607.4	416.2	5195.0
18788446	607.5	416.3	5190.0
18788447	607.5	416.2	5190.0
18788448	607.7	416.2	5194.0
18788449	607.7	416.2	5194.0
18788450	606.4	416.2	5192.0
18788451	606.4	416.2	5191.0
18788452	607.0	416.2	5186.0
18788453	607.0	415.7	5186.0
18788454	607.3	415.5	5189.0
18788455	607.3	415.3	5189.0
18788456	607.3	415.3	5189.0
18788457	607.2	415.6	5188.0
18788458	607.2	415.6	5187.0
18788459	607.0	415.8	5183.0
18788460	606.8	415.8	5183.0
18788461	606.3	415.2	5184.0
18788462	606.3	415.2	5184.0
18788463	606.2	415.4	5184.0
18788464	606.2	415.5	5184.0
18788465	606.2	415.5	5184.0
18788466	606.1	415.7	5184.0
18788467	606.0	415.7	5185.0
18788468	606.0	415.7	5185.0
18788469	606.1	415.7	5192.0
18788470	606.3	415.5	5192.0
18788471	606.4	415.3	5193.0
18788472	606.4	415.3	5193.0
18788473	606.4	415.3	5189.0
18788474	606.2	415.0	5190.0
18788475	606.2	415.0	5190.0
18788476	606.2	415.1	5186.0
18788477	606.2	415.1	5186.0
18788478	606.1	415.4	5188.0
18788479	606.4	416.1	5188.0
18788480	606.4	416.1	5183.0
18788481	606.4	415.6	5183.0
18788482	606.4	415.6	5181.0
18788483	605.8	414.9	5181.0
18788484	605.8	414.9	5183.0
18788485	606.0	416.0	5185.0
18788486	606.1	416.0	5185.0
18788487	606.2	415.0	5185.0
18788488	606.2	415.0	5185.0
18788489	606.2	415.6	5188.0
18788490	606.2	415.6	5191.0
18788491	606.6	414.4	5191.0
18788492	606.9	414.4	5191.0
18788493	606.9	415.0	5190.0
18788494	606.8	415.0	5172.0
18788495	606.8	414.9	5172.0
18788496	606.6	414.9	5180.0
18788497	606.4	413.8	5180.0
18788498	606.5	413.8	5180.0
18788499	606.5	414.7	5178.0
18788500	606.3	414.7	5178.0
18788501	606.4	414.5	5178.0
18788502	606.4	414.0	5180.0
18788503	606.5	414.0	5180.0
18788504	606.5	413.5	5173.0
18788505	606.2	413.5	5173.0
18788506	606.2	413.4	5171.0
18788507	606.6	413.0	5164.0
18788508	606.6	413.0	5162.0
18788509	606.8	413.3	5162.0
18788510	606.8	413.5	5173.0
18788511	606.6	413.5	5173.0
18788512	606.6	413.6	5173.0
18788513	606.4	413.6	5172.0
18788514	606.5	413.2	5172.0
18788515	606.6	413.0	5171.0
18788516	606.6	412.6	5171.0
18788517	606.6	412.6	5171.0
18788518	606.8	413.3	5170.0
18788519	607.0	413.3	5170.0
18788520	607.0	413.4	5170.0
18788521	607.3	413.1	5170.0
18788522	607.4	413.1	5174.0
18788523	607.2	413.1	5174.0
18788524	607.2	413.1	5177.0
18788525	607.7	413.1	5179.0
18788526	607.7	413.1	5179.0
18788527	607.7	413.2	5169.0
18788528	607.7	413.3	5169.0
18788529	608.5	413.1	5169.0
18788530	608.4	413.1	5173.0
18788531	608.2	413.3	5173.0
18788532	608.1	413.3	5172.0
18788533	608.0	413.2	5172.0
18788534	607.9	413.3	5172.0
18788535	607.9	413.4	5172.0
18788536	607.9	413.4	5172.0
18788537	607.9	413.7	5172.0
18788538	607.3	413.7	5172.0
18788539	607.3	413.6	5170.0
18788540	607.2	413.7	5170.0
18788541	607.6	413.9	5170.0
18788542	607.6	414.3	5166.0
18788543	607.6	414.3	5166.0
18788544	607.4	414.5	5171.0
18788545	607.4	414.5	5171.0
18788546	607.9	413.1	5171.0
18788547	607.9	413.1	5171.0
18788548	606.9	413.1	5170.0
18788549	606.9	413.1	5170.0
18788550	608.3	413.1	5172.0
18788551	608.2	413.8	5172.0
18788552	608.2	413.8	5171.0
18788553	608.3	413.4	5170.0
18788554	608.0	413.4	5169.0
18788555	607.6	413.3	5167.0
18788556	607.6	413.3	5167.0
18788557	607.7	413.1	5167.0
18788558	607.8	413.0	5171.0
18788559	607.5	413.0	5171.0
18788560	607.4	413.9	5173.0
18788561	607.4	413.7	5173.0
18788562	607.8	413.7	5177.0
18788563	607.8	413.7	5177.0
18788564	607.8	413.7	5174.0
18788565	607.8	413.6	5172.0
18788566	607.7	413.7	5170.0
18788567	607.7	413.7	5170.0
18788568	607.7	413.5	5168.0
18788569	607.6	413.5	5167.0
18788570	607.5	413.7	5167.0
18788571	607.5	413.7	5167.0
18788572	607.4	414.1	5177.0
18788573	607.5	414.1	5177.0
18788574	607.5	413.9	5173.0
18788575	607.5	413.7	5169.0
18788576	607.7	413.7	5169.0
18788577	607.6	413.7	5167.0
18788578	607.6	413.6	5167.0
18788579	607.6	413.4	5170.0
18788580	607.8	413.3	5169.0
18788581	607.8	413.4	5167.0
18788582	607.8	413.4	5167.0
18788583	607.7	413.6	5174.0
18788584	607.5	413.6	5174.0
18788585	607.6	413.6	5171.0
18788586	607.6	413.8	5171.0
18788587	607.5	413.8	5172.0
18788588	607.5	414.0	5172.0
18788589	607.3	414.0	5172.0
18788590	607.3	413.6	5163.0
18788591	607.9	413.7	5163.0
18788592	607.7	413.7	5172.0
18788593	607.7	413.7	5172.0
18788594	607.7	413.7	5172.0
18788595	607.9	413.1	5166.0
18788596	607.9	413.1	5166.0
18788597	607.2	413.1	5167.0
18788598	607.2	413.1	5166.0
18788599	606.9	413.1	5164.0
18788600	606.9	413.2	5164.0
18788601	607.1	413.2	5161.0
18788602	607.2	413.0	5157.0
18788603	607.3	412.9	5157.0
18788604	607.3	412.8	5166.0
18788605	607.2	412.8	5167.0
18788606	607.4	413.0	5167.0
18788607	607.5	413.2	5171.0
18788608	607.5	413.5	5171.0
18788609	607.4	414.0	5171.0
18788610	606.9	414.0	5161.0
18788611	606.9	414.2	5161.0
18788612	607.0	414.2	5163.0
18788613	606.8	414.0	5164.0
18788614	606.8	414.0	5167.0
18788615	606.8	413.8	5169.0
18788616	606.8	413.8	5169.0
18788617	606.8	413.9	5171.0
18788618	606.8	414.0	5172.0
18788619	607.6	414.9	5167.0
18788620	607.5	415.5	5168.0
18788621	607.4	415.5	5168.0
18788622	607.3	415.6	5166.0
18788623	607.3	415.6	5166.0
18788624	607.4	415.7	5172.0
18788625	607.6	415.9	5172.0
18788626	607.6	415.9	5178.0
18788627	607.7	415.2	5178.0
18788628	607.5	415.2	5178.0
18788629	607.5	415.1	5183.0
18788630	607.9	415.1	5183.0
18788631	607.9	414.9	5181.0
18788632	607.7	414.8	5180.0
18788633	607.5	414.8	5180.0
18788634	607.5	414.5	5179.0
18788635	607.4	414.5	5179.0
18788636	607.4	414.4	5176.0
18788637	608.3	414.5	5176.0
18788638	608.2	414.9	5176.0
18788639	607.7	414.9	5168.0
18788640	607.7	414.3	5167.0
18788641	608.6	414.5	5167.0
18788642	609.3	414.6	5179.0
18788643	609.3	414.6	5179.0
18788644	608.6	414.6	5179.0
18788645	608.6	413.9	5179.0
18788646	608.0	413.9	5179.0
18788647	608.1	414.0	5171.0
18788648	608.2	414.1	5171.0
18788649	608.2	414.1	5171.0
18788650	607.5	414.0	5161.0
18788651	607.5	414.0	5161.0
18788652	608.3	414.2	5172.0
18788653	608.5	414.5	5174.0
18788654	608.5	414.5	5181.0
18788655	608.5	414.5	5181.0
18788656	608.5	414.4	5179.0
18788657	608.3	414.4	5177.0
18788658	608.3	414.3	5176.0
18788659	608.3	414.3	5175.0
18788660	608.3	414.3	5173.0
18788661	608.4	414.2	5173.0
18788662	608.4	414.0	5173.0
18788663	608.5	413.4	5172.0
18788664	608.5	413.4	5172.0
18788665	608.6	413.4	5172.0
18788666	608.6	413.3	5169.0
18788667	608.5	413.3	5169.0
18788668	608.7	413.4	5170.0
18788669	608.9	413.4	5172.0
18788670	608.8	413.4	5172.0
18788671	608.8	413.4	5172.0
18788672	608.8	413.1	5176.0
18788673	608.8	413.1	5175.0
18788674	608.8	413.1	5175.0
18788675	608.7	412.9	5176.0
18788676	608.8	412.8	5177.0
18788677	608.8	412.8	5177.0
18788678	608.8	413.0	5177.0
18788679	608.8	413.0	5178.0
18788680	609.0	412.9	5182.0
18788681	609.0	412.9	5182.0
18788682	608.0	412.9	5182.0
18788683	608.1	413.2	5183.0
18788684	608.1	413.2	5183.0
18788685	608.4	412.4	5183.0
18788686	608.4	412.4	5183.0
18788687	608.0	412.8	5186.0
18788688	607.7	412.6	5186.0
18788689	607.5	412.6	5188.0
18788690	607.3	412.7	5189.0
18788691	606.6	412.8	5189.0
18788692	606.6	412.8	5189.0
18788693	607.5	412.8	5189.0
18788694	607.5	412.9	5189.0
18788695	607.5	413.0	5190.0
18788696	607.4	413.1	5190.0
18788697	607.3	413.1	5185.0
18788698	607.1	413.1	5185.0
18788699	607.0	413.1	5185.0
18788700	607.1	412.6	5185.0
18788701	606.9	412.6	5185.0
18788702	606.8	413.3	5186.0
18788703	607.2	413.3	5186.0
18788704	607.1	413.5	5192.0
18788705	607.0	413.5	5193.0
18788706	606.8	412.7	5196.0
18788707	607.1	412.7	5196.0
18788708	607.4	413.7	5191.0
18788709	607.4	413.7	5191.0
18788710	607.2	413.5	5191.0
18788711	607.4	412.4	5191.0
18788712	607.4	412.4	5191.0
18788713	607.4	413.2	5192.0
18788714	607.4	413.4	5192.0
18788715	606.8	413.4	5186.0
18788716	606.4	413.4	5186.0
18788717	606.4	412.5	5196.0
18788718	606.4	412.4	5196.0
18788719	606.7	412.6	5190.0
18788720	606.9	412.7	5190.0
18788721	606.9	413.3	5197.0
18788722	606.9	413.3	5197.0
18788723	606.8	413.1	5197.0
18788724	606.8	413.1	5198.0
18788725	607.0	413.7	5198.0
18788726	607.0	413.7	5198.0
18788727	607.2	413.2	5197.0
18788728	607.2	413.2	5197.0
18788729	607.1	413.3	5192.0
18788730	607.0	414.3	5192.0
18788731	607.0	414.3	5201.0
18788732	607.0	414.4	5200.0
18788733	607.1	414.4	5199.0
18788734	607.2	414.3	5199.0
18788735	607.2	414.0	5203.0
18788736	607.2	413.6	5203.0
18788737	607.3	413.6	5193.0
18788738	607.3	413.6	5193.0
18788739	606.4	413.6	5193.0
18788740	606.4	413.7	5197.0
18788741	606.6	413.7	5200.0
18788742	606.7	413.4	5201.0
18788743	607.2	413.4	5201.0
18788744	607.2	413.7	5204.0
18788745	607.2	413.7	5204.0
18788746	607.8	413.7	5197.0
18788747	608.2	413.6	5194.0
18788748	608.2	413.6	5187.0
18788749	607.8	413.7	5187.0
18788750	607.8	413.7	5194.0
18788751	608.2	413.7	5194.0
18788752	608.2	414.1	5198.0
18788753	608.0	414.1	5207.0
18788754	607.9	413.9	5207.0
18788755	607.7	414.0	5201.0
18788756	607.7	414.0	5199.0
18788757	608.6	413.9	5199.0
18788758	608.6	414.1	5205.0
18788759	608.4	414.3	5205.0
18788760	607.7	414.1	5204.0
18788761	607.7	414.1	5203.0
18788762	607.8	414.7	5203.0
18788763	607.9	414.7	5198.0
18788764	607.8	414.7	5198.0
18788765	607.8	415.1	5208.0
18788766	608.1	415.5	5208.0
18788767	608.4	415.5	5208.0
18788768	608.2	415.9	5208.0
18788769	608.1	416.3	5209.0
18788770	608.4	416.3	5209.0
18788771	608.4	415.2	5209.0
18788772	608.3	415.2	5209.0
18788773	608.3	415.6	5209.0
18788774	608.3	415.7	5207.0
18788775	608.3	415.7	5204.0
18788776	608.3	415.7	5204.0
18788777	608.3	415.7	5211.0
18788778	608.1	415.6	5211.0
18788779	608.1	415.6	5213.0
18788780	608.1	415.6	5213.0
18788781	608.2	415.4	5215.0
18788782	608.2	415.4	5217.0
18788783	608.5	415.2	5217.0
18788784	608.5	415.2	5215.0
18788785	608.2	415.4	5212.0
18788786	608.2	415.4	5211.0
18788787	608.2	415.4	5211.0
18788788	607.8	415.4	5211.0
18788789	607.8	415.2	5211.0
18788790	608.1	415.0	5223.0
18788791	608.1	415.0	5223.0
18788792	608.1	414.5	5225.0
18788793	608.4	414.7	5226.0
18788794	608.5	414.7	5226.0
18788795	608.5	414.7	5223.0
18788796	608.5	414.5	5219.0
18788797	609.0	414.4	5215.0
18788798	609.0	414.4	5215.0
18788799	608.2	414.4	5229.0
18788800	608.3	414.1	5229.0
18788801	608.3	414.1	5217.0
18788802	607.9	414.0	5216.0
18788803	608.0	413.7	5216.0
18788804	608.0	413.7	5213.0
18788805	608.1	413.5	5213.0
18788806	608.8	413.5	5220.0
18788807	608.8	413.7	5220.0
18788808	608.7	413.6	5218.0
18788809	608.4	413.6	5218.0
18788810	608.4	413.6	5217.0
18788811	608.4	412.8	5217.0
18788812	608.4	412.8	5217.0
18788813	609.1	412.8	5217.0
18788814	609.0	412.9	5217.0
18788815	609.0	412.9	5214.0
18788816	608.8	412.9	5214.0
18788817	608.8	412.6	5208.0
18788818	609.3	412.7	5207.0
18788819	609.4	412.5	5206.0
18788820	609.3	412.4	5205.0
18788821	609.2	412.2	5205.0
18788822	608.5	412.1	5208.0
18788823	608.5	412.9	5208.0
18788824	608.7	412.9	5216.0
18788825	609.0	411.9	5216.0
18788826	609.0	411.9	5216.0
18788827	608.9	413.0	5206.0
18788828	608.8	413.0	5206.0
18788829	609.3	412.5	5210.0
18788830	609.2	412.2	5214.0
18788831	609.2	412.2	5214.0
18788832	609.0	412.5	5214.0
18788833	608.8	412.8	5213.0
18788834	608.8	412.8	5213.0
18788835	608.8	412.8	5213.0
18788836	608.8	412.8	5215.0
18788837	608.8	412.6	5219.0
18788838	609.1	412.7	5219.0
18788839	609.1	412.8	5210.0
18788840	609.0	412.8	5210.0
18788841	608.9	412.2	5218.0
18788842	608.9	412.2	5218.0
18788843	608.9	411.8	5222.0
18788844	608.9	411.8	5222.0
18788845	609.2	411.9	5219.0
18788846	609.2	411.8	5219.0
18788847	608.3	411.7	5219.0
18788848	608.3	412.0	5221.0
18788849	608.3	412.1	5221.0
18788850	608.3	412.1	5221.0
18788851	608.3	412.1	5207.0
18788852	608.7	411.8	5207.0
18788853	608.7	411.7	5228.0
18788854	607.8	411.6	5228.0
18788855	607.8	412.3	5213.0
18788856	607.8	412.3	5213.0
18788857	607.5	412.3	5214.0
18788858	607.4	412.2	5215.0
18788859	607.4	411.9	5219.0
18788860	607.4	411.9	5221.0
18788861	607.4	412.0	5221.0
18788862	607.5	412.1	5218.0
18788863	607.5	412.2	5219.0
18788864	607.5	412.2	5219.0
18788865	607.3	412.2	5221.0
18788866	607.2	412.2	5224.0
18788867	607.0	412.2	5227.0
18788868	607.0	412.2	5224.0
18788869	607.0	412.9	5225.0
18788870	607.1	412.9	5226.0
18788871	607.1	412.9	5226.0
18788872	607.1	413.6	5225.0
18788873	607.1	413.6	5225.0
18788874	607.1	413.7	5224.0
18788875	606.9	414.1	5224.0
18788876	607.1	414.1	5243.0
18788877	607.1	414.1	5243.0
18788878	606.6	414.1	5235.0
18788879	606.6	414.2	5235.0
18788880	607.1	414.4	5243.0
18788881	607.1	414.6	5243.0
18788882	607.1	415.7	5242.0
18788883	607.1	415.7	5242.0
18788884	606.6	416.0	5242.0
18788885	606.1	416.0	5236.0
18788886	606.2	415.3	5236.0
18788887	606.3	415.3	5239.0
18788888	606.4	415.1	5241.0
18788889	606.4	415.1	5242.0
18788890	606.4	415.1	5243.0
18788891	606.5	415.4	5243.0
18788892	606.5	415.4	5243.0
18788893	606.5	415.3	5243.0
18788894	606.6	415.3	5245.0
18788895	606.6	415.3	5245.0
18788896	606.8	415.3	5246.0
18788897	607.1	415.3	5246.0
18788898	607.2	415.6	5244.0
18788899	607.2	415.6	5244.0
18788900	607.3	415.1	5245.0
18788901	607.1	415.1	5245.0
18788902	607.0	415.4	5245.0
18788903	607.0	415.4	5246.0
18788904	607.8	415.4	5246.0
18788905	607.8	415.5	5248.0
18788906	607.8	415.6	5248.0
18788907	607.8	415.9	5253.0
18788908	607.8	415.9	5253.0
18788909	607.8	415.7	5251.0
18788910	608.1	415.6	5251.0
18788911	608.1	415.6	5251.0
18788912	608.1	415.3	5250.0
18788913	608.1	414.5	5248.0
18788914	607.6	414.5	5246.0
18788915	607.8	414.5	5246.0
18788916	607.7	414.7	5245.0
18788917	607.7	414.7	5245.0
18788918	607.8	414.7	5245.0
18788919	607.9	414.6	5244.0
18788920	607.9	414.5	5243.0
18788921	607.9	414.5	5243.0
18788922	608.1	414.6	5243.0
18788923	608.2	414.2	5243.0
18788924	608.2	414.2	5247.0
18788925	608.3	414.0	5247.0
18788926	608.1	414.0	5246.0
18788927	608.0	414.0	5249.0
18788928	608.0	414.0	5248.0
18788929	607.8	414.0	5247.0
18788930	607.6	413.9	5246.0
18788931	607.8	413.9	5247.0
